TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
4,0.1836746484041214,0.3021706044673919,0.8274592161178589,chicago,2,True,False,True
1,0.2428246438503265,0.3707878887653351,0.7413631081581116,boston,4,False,False,True
2,0.2578113079071045,0.3770374059677124,0.7452805042266846,boston,4,False,False,True
3,0.2740308344364166,0.3823734521865845,0.7298205494880676,boston,4,False,False,True
random,1.000543236732483,0.8001962900161743,-0.003350595710799,hongkong,random,True,True,False
1,0.4051600992679596,0.4823891520500183,0.5967392325401306,hongkong,3,True,False,True
2,0.3898956179618835,0.4717867374420166,0.6051187515258789,hongkong,3,True,False,True
4,0.4135509431362152,0.4786145389080047,0.5798040628433228,hongkong,3,True,False,True
1,0.4048612117767334,0.4726871848106384,0.5513914823532104,london,2,False,True,True
3,0.5902674198150635,0.5753482580184937,0.4260281324386596,london,2,False,True,True
4,0.6450748443603516,0.5994310975074768,0.3839461803436279,london,2,False,True,True
1,0.1946658790111541,0.3286121487617492,0.7874624729156494,london,4,False,False,True
2,0.2016299068927765,0.3380275964736938,0.7882709503173828,london,4,False,False,True
3,0.2151707857847213,0.3459205329418182,0.79079270362854,london,4,False,False,True
2,0.2274587154388427,0.3569948673248291,0.7752227783203125,boston,1,True,False,False
3,0.2583362162113189,0.3792515695095062,0.7452995181083679,boston,1,True,False,False
4,0.2799325585365295,0.3901779651641845,0.717664361000061,boston,1,True,False,False
random,0.1644722670316696,0.2922888100147247,0.834926426410675,chicago,random,True,False,False
1,0.5827924609184265,0.5864802002906799,0.3508849442005157,saopaulo,2,False,True,True
3,0.5787554383277893,0.5787829756736755,0.4018125832080841,saopaulo,2,False,True,True
4,0.5545751452445984,0.5628243684768677,0.3860139846801758,saopaulo,2,False,True,True
2,0.3894908726215362,0.4656948149204254,0.6056356430053711,hongkong,1,True,False,True
3,0.4192838668823242,0.4777773320674896,0.5813921689987183,hongkong,1,True,False,True
4,0.4311622977256775,0.4830799698829651,0.561673641204834,hongkong,1,True,False,True
1,0.598544716835022,0.6070314645767212,0.3317585289478302,saopaulo,4,False,True,True
2,0.5978512763977051,0.6038330793380737,0.3575469255447387,saopaulo,4,False,True,True
3,0.5701805353164673,0.583800733089447,0.4105831682682037,saopaulo,4,False,True,True
1,1.1598591804504397,0.8576976656913757,-0.1475259214639663,hongkong,3,True,True,False
2,1.0277760028839111,0.8098019957542419,-0.03554218262434,hongkong,3,True,True,False
4,1.109999418258667,0.8456169366836548,-0.1381545662879943,hongkong,3,True,True,False
2,0.5815672278404236,0.576856791973114,0.4238969087600708,boston,1,False,True,True
3,0.6579031944274902,0.6087682247161865,0.3508407473564148,boston,1,False,True,True
4,0.6835026741027832,0.6112161874771118,0.3138800263404846,boston,1,False,True,True
1,0.2266871035099029,0.3551236093044281,0.7503885626792908,saopaulo,4,False,False,True
2,0.2322634905576706,0.3583459258079529,0.7515863180160522,saopaulo,4,False,False,True
3,0.227335974574089,0.3558090925216675,0.76506507396698,saopaulo,4,False,False,True
1,0.4807357788085937,0.5343851447105408,0.4441398084163666,chicago,4,False,True,True
2,0.4927105605602264,0.5313328504562378,0.5056002736091614,chicago,4,False,True,True
3,0.5491624474525452,0.5549169778823853,0.4516830444335937,chicago,4,False,True,True
1,0.9185280799865724,0.7809246778488159,-0.0071507296524941,london,2,True,True,True
3,1.0311516523361206,0.834368884563446,-0.0029406680259853,london,2,True,True,True
4,1.065777063369751,0.8548609018325806,-0.0236329957842826,london,2,True,True,True
1,0.3066589832305908,0.4132835268974304,0.6717311143875122,boston,3,True,False,False
2,0.2312363386154174,0.3597098290920257,0.7715733051300049,boston,3,True,False,False
4,0.249973639845848,0.3686696588993072,0.7477848529815674,boston,3,True,False,False
1,0.2122030407190323,0.341781347990036,0.7661027908325195,saopaulo,2,False,False,False
3,0.2264542877674102,0.3574927151203155,0.7659112215042114,saopaulo,2,False,False,False
